price,sector,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,has_servant_room,has_study_room,has_pooja_room,has_store_room,has_others,furnishing_type,luxury_score,super_built_up_area,built_up_area,carpet_area
0.4,Sector 37C,5882.0,680.0,2,2,3,3.0,Under Construction,0,0,0,0,0,0,126,,,680.0
1.85,Sector 113,11716.0,1579.0,3,2,2,7.0,New Property,0,0,0,0,0,0,13,1579.0,1579.0,
1.1,Sector 102,12181.0,903.0,2,2,1,8.0,Under Construction,0,0,0,0,0,0,105,903.0,903.0,
1.41,Sector 61,12250.0,1151.0,2,2,2,2.0,Under Construction,0,1,0,0,0,0,76,,1150.0,
1.45,Sector 79,7455.0,1945.0,3,3,3,3.0,Relatively New,0,0,0,0,0,0,0,,,1945.0
2.2,Sector 61,13500.0,1630.0,3,3,2,1.0,Under Construction,0,0,0,0,0,0,49,,,1600.0
1.1,Sector 33,9909.0,1110.0,2,2,3,9.0,Moderately Old,0,0,0,0,0,1,44,1110.0,1110.0,1000.0
2.05,Sector 102,9876.0,2076.0,3,4,3+,14.0,Relatively New,1,0,0,0,0,0,116,,,2025.0
0.6,Sector 92,5000.0,1200.0,3,2,3,4.0,Moderately Old,0,0,0,0,0,1,49,,,1200.0
0.8,Sector 89,4820.0,1660.0,2,3,3,8.0,Under Construction,0,1,0,0,1,0,60,1660.0,1660.0,
0.41,Sector 84,7032.0,583.0,2,2,2,10.0,New Property,0,0,0,0,0,1,23,583.0,583.0,483.0
0.9,Sector 73,5548.0,1622.0,3,3,3,3.0,Under Construction,1,0,0,0,0,0,63,,1622.0,
0.54,Krishna Colony,5888.0,917.0,2,2,1,3.0,Relatively New,0,0,0,0,0,0,70,,,900.0
0.82,Sector 36 Sohna,7585.0,1081.0,3,2,2,2.0,New Property,0,0,0,0,0,0,8,1081.0,1081.0,650.0
1.0,Sector 71,6734.0,1485.0,3,3,3+,3.0,Relatively New,0,0,0,0,0,1,7,1485.0,1485.0,
1.85,Sector 56,9024.0,2050.0,3,4,3,7.0,Old Property,1,0,0,0,0,1,72,,,2050.0
1.42,Sector 83,8000.0,1775.0,3,3,2,2.0,Relatively New,0,0,0,0,0,1,113,,,1775.0
0.55,Sector 37D,9166.0,600.0,2,2,3,3.0,New Property,0,0,0,0,0,0,71,850.0,850.0,600.0
2.29,Sector 65,15980.0,1433.0,2,2,3,8.0,Under Construction,0,1,0,0,0,0,15,,,1433.0
0.97,Sector 102,10601.0,915.0,2,2,2,12.0,New Property,0,0,0,0,0,0,57,915.0,915.0,600.0
8.25,Sector 53,28000.0,2946.0,3,4,3,8.0,Under Construction,1,0,0,0,0,2,35,2940.0,2940.0,
0.3,Ashok Vihar Phase 2,4444.0,675.0,2,2,1,1.0,Relatively New,0,0,0,0,0,0,21,,,675.0
1.65,Sector-33 Sohna,14335.0,1151.0,2,2,3,1.0,Under Construction,0,0,0,0,0,0,38,,,1151.0
1.99,Sector 65,15793.0,1260.0,2,2,2,26.0,Under Construction,0,0,0,0,0,0,0,1260.0,1260.0,
1.0,Sector 68,12500.0,800.0,2,2,3,21.0,Relatively New,0,0,0,0,0,0,31,,,800.0
4.25,Sector 62,26562.0,1600.0,3,3,3,8.0,Under Construction,0,1,0,0,0,0,16,,,1600.0
1.25,Sector 78,5000.0,2500.0,4,4,3,2.0,Relatively New,1,0,1,0,1,0,57,2350.0,2350.0,2000.0
0.95,Sector 83,6300.0,1508.0,3,3,3,1.0,Moderately Old,0,0,0,0,0,0,0,,,1340.0
1.05,Sector 4,7777.0,1350.0,3,2,2,2.0,New Property,0,0,0,0,0,1,0,,,1350.0
4.1,Sector 72,14100.0,2908.0,4,5,3+,39.0,New Property,1,0,0,0,1,0,103,2905.0,2905.0,
0.5,Sector 90,6983.0,716.0,2,2,2,1.0,Under Construction,0,0,0,0,0,0,21,,,716.0
1.65,Sector 1 Imt Manesar,5892.0,2800.0,4,3,3,8.0,New Property,1,0,0,0,0,0,20,,,2800.0
1.6,Sector 70A,10158.0,1575.0,3,3,3,2.0,New Property,1,0,0,0,1,0,77,,,1575.0
2.1,Sector 61,13750.0,1527.0,3,2,3,3.0,Under Construction,0,0,0,0,0,0,146,1549.0,1549.0,1500.0
0.9,Sector 1 Imt Manesar,3648.0,2467.0,4,4,3,7.0,Moderately Old,0,0,0,0,0,0,0,2467.0,2467.0,
1.1,Sector 79,7772.0,1415.0,2,2,3+,4.0,New Property,0,0,0,0,0,1,49,1351.0,1351.0,
0.92,Sector 99,6739.0,1365.0,2,2,3+,22.0,Under Construction,0,0,0,0,0,0,56,1365.0,1365.0,
0.7,Sector 92,5556.0,1260.0,3,3,2,14.0,Under Construction,0,0,0,0,0,0,38,,140.0,
0.99,Sector 70,6325.0,1565.0,3,4,2,11.0,Under Construction,0,0,0,0,0,0,0,1565.0,1565.0,
0.71,Sector 79,6061.0,1171.0,2,2,3+,17.0,New Property,0,0,0,0,1,0,53,1295.0,1295.0,1250.0
0.88,Sector 103,6429.0,1369.0,2,2,3,3.0,New Property,0,0,0,0,0,0,52,1361.0,1361.0,
0.91,Sector 69,6862.0,1326.0,3,2,2,12.0,Moderately Old,0,0,0,0,0,0,43,,,1326.0
1.25,Sector 82,6377.0,1960.0,3,4,3+,8.0,Under Construction,0,0,0,0,0,0,0,1960.0,1960.0,
1.05,Sector 47,10531.0,997.0,2,2,2,3.0,Relatively New,0,0,0,0,0,1,34,,,997.0
0.66,Sector 37C,5038.0,1310.0,2,2,3+,14.0,Undefined,0,0,0,0,0,0,0,,1310.0,
1.83,Sector 113,13969.0,1310.0,2,2,0,7.0,Undefined,0,0,0,0,0,0,0,,1310.0,
0.53,Sector 70,4800.0,1104.0,2,2,2,9.0,Under Construction,0,0,0,0,1,0,24,1095.0,1095.0,
0.8,Sector 37D,5797.0,1380.0,2,2,3,2.0,Relatively New,0,0,0,0,0,0,78,1380.0,1380.0,1200.0
1.71,Sector 89,12000.0,1425.0,3,2,0,3.0,Undefined,0,0,0,0,0,0,0,,1423.0,
0.65,Sector 83,9286.0,700.0,1,1,0,6.0,Undefined,0,0,0,0,0,0,0,,700.0,
1.3,Sector 99A,6510.0,1997.0,3,3,0,16.0,Undefined,0,0,0,0,0,0,0,,1997.0,
0.82,Sector 92,5384.0,1523.0,3,3,3+,12.0,Undefined,0,0,0,0,0,0,0,,1523.0,
5.7,Sector 54,41245.0,1382.0,3,3,3,1.0,Undefined,0,0,0,0,0,0,0,,1382.0,
0.88,Sector 63,10945.0,804.0,1,1,2,4.0,Undefined,0,0,0,0,0,0,0,,804.0,600.0
4.0,Sector 110,9851.0,4061.0,4,4,3,17.0,New Property,0,0,0,0,0,0,0,,3350.0,
1.93,Sector 85,8075.0,2390.0,3,4,3,7.0,Relatively New,1,0,0,0,0,0,174,2408.0,2408.0,2390.0
3.45,Sector 113,13269.0,2600.0,4,4,3,11.0,Under Construction,1,1,0,0,0,1,156,2600.0,2600.0,
1.7,Sector 56,7727.0,2200.0,3,3,3,4.0,Moderately Old,0,1,0,0,0,0,49,,2200.0,1610.0
6.15,Sector 65,15998.0,3844.0,3,5,3+,1.0,Relatively New,1,0,0,0,0,2,49,,,3844.0
1.4,Palam Vihar,7865.0,1780.0,3,3,3+,6.0,Old Property,0,0,0,0,0,2,107,1780.0,1780.0,
1.48,Sector 84,7400.0,2000.0,3,3,2,1.0,New Property,1,0,0,1,0,1,139,2000.0,2000.0,1294.0
3.25,Sector 33,7510.0,4328.0,4,4,3+,17.0,Old Property,1,0,0,0,0,1,130,,,4328.0
1.49,Kanahi,8514.0,1750.0,3,2,3+,1.0,Old Property,0,0,0,0,0,1,68,,,1750.0
0.3,Sector-11 sohna road,4599.0,652.0,2,2,2,16.0,Relatively New,0,0,0,0,0,0,0,,,761.0
3.49,Sector 67,13000.0,2685.0,3,3,3,19.0,Relatively New,1,0,0,0,0,0,103,,,2452.0
2.15,Sector 62,14257.0,1508.0,2,2,3,31.0,Under Construction,0,0,0,0,0,0,101,,,1508.0
1.4,Sector-33 Sohna,9333.0,1500.0,2,2,3,14.0,Under Construction,0,0,0,0,0,0,67,1500.0,1500.0,1385.0
2.0,DLF Phase 5,14214.0,1407.0,3,3,2,5.0,Moderately Old,0,0,0,0,0,0,65,1407.0,1407.0,
2.3,Sector 61,14110.0,1630.0,3,3,2,2.0,Under Construction,0,1,0,0,0,0,79,1630.0,1630.0,
0.54,Sohna,7248.0,745.0,2,1,3,1.0,New Property,0,0,0,0,0,0,65,,,745.0
1.25,Sector 9A,6921.0,1806.0,4,3,3,1.0,Old Property,1,0,0,0,0,1,12,,,1806.0
1.05,Sector 85,10603.0,990.0,2,2,1,15.0,Under Construction,0,0,0,0,0,0,45,,97.0,92.0
1.25,Sector 77,8620.0,1450.0,3,4,3,1.0,Relatively New,1,0,0,0,0,1,104,,,1450.0
1.0,Sector 28,9090.0,1100.0,1,1,1,1.0,Old Property,0,1,1,0,0,1,80,1100.0,1100.0,
1.7,Sector 14,7391.0,2300.0,5,5,2,2.0,Old Property,0,1,1,1,0,2,71,,,2300.0
1.3,Sector 86,4666.0,2786.0,4,6,2,11.0,New Property,1,0,0,0,1,0,86,2786.0,2786.0,
2.12,Sector 102,16960.0,1250.0,3,3,3,9.0,Relatively New,0,0,0,0,0,0,72,,1852.0,1250.0
3.9,Sector 61,33209.0,1174.0,3,4,3+,33.0,Under Construction,1,0,0,0,0,0,158,,,1249.65
3.0,Nirvana Country,11516.0,2605.0,3,3,3+,14.0,Old Property,1,0,0,0,0,1,121,2605.0,2605.0,
2.2,Sector 61,14202.0,1549.0,3,3,2,4.0,New Property,0,0,0,0,0,0,152,,,1549.0
1.35,Sector 102,8181.0,1650.0,3,3,3,5.0,Relatively New,1,0,0,0,0,0,119,1650.0,1650.0,1022.58
1.67,Sector-33 Sohna,10500.0,1590.0,3,2,2,18.0,Under Construction,0,0,0,0,0,0,67,,,1671.0
0.9,Sector 103,6666.0,1350.0,2,2,2,1.0,Relatively New,0,0,0,0,0,0,44,1350.0,1350.0,
2.37,Sector 113,11500.0,2061.0,4,4,3+,20.0,Under Construction,0,1,0,0,0,0,143,,2060.0,1600.0
1.98,Sector 102,9900.0,2000.0,3,3,3+,9.0,Relatively New,1,0,0,0,0,1,72,,,2000.0
3.7,DLF Phase 2,17619.0,2100.0,4,4,3,18.0,Old Property,1,0,0,0,0,1,26,,,2100.0
4.67,Sector 111,17000.0,2747.0,4,4,3+,8.0,Under Construction,0,0,0,0,0,0,0,,,2750.0
1.29,Sector 79,8206.0,1572.0,2,2,3,4.0,New Property,0,0,0,0,0,0,0,1572.0,1572.0,
3.65,Sector 48,15240.0,2395.0,3,3,3+,9.0,Relatively New,0,0,0,0,1,1,157,1870.0,1870.0,
1.7,Sector 56,7727.0,2200.0,3,3,3,4.0,Moderately Old,0,1,0,0,0,0,49,,2200.0,1610.0
6.15,Sector 65,15998.0,3844.0,3,5,3+,1.0,Relatively New,1,0,0,0,0,2,49,,,3844.0
1.4,Palam Vihar,7865.0,1780.0,3,3,3+,6.0,Old Property,0,0,0,0,0,2,107,1780.0,1780.0,
1.48,Sector 84,7400.0,2000.0,3,3,2,1.0,New Property,1,0,0,1,0,1,139,2000.0,2000.0,1294.0
3.49,Sector 67,13000.0,2685.0,3,3,3,19.0,Relatively New,1,0,0,0,0,0,103,,,2452.0
2.15,Sector 62,14257.0,1508.0,2,2,3,31.0,Under Construction,0,0,0,0,0,0,101,,,1508.0
2.0,DLF Phase 5,14214.0,1407.0,3,3,2,5.0,Moderately Old,0,0,0,0,0,0,65,1407.0,1407.0,
0.54,Sohna,7248.0,745.0,2,1,3,1.0,New Property,0,0,0,0,0,0,65,,,745.0
1.25,Sector 9A,6921.0,1806.0,4,3,3,1.0,Old Property,1,0,0,0,0,1,12,,,1806.0
1.05,Sector 85,10603.0,990.0,2,2,1,15.0,Under Construction,0,0,0,0,0,0,45,,97.0,92.0
1.25,Sector 77,8620.0,1450.0,3,4,3,1.0,Relatively New,1,0,0,0,0,1,104,,,1450.0
1.0,Sector 28,9090.0,1100.0,1,1,1,1.0,Old Property,0,1,1,0,0,1,80,1100.0,1100.0,
1.7,Sector 14,7391.0,2300.0,5,5,2,2.0,Old Property,0,1,1,1,0,2,71,,,2300.0
1.3,Sector 86,4666.0,2786.0,4,6,2,11.0,New Property,1,0,0,0,1,0,86,2786.0,2786.0,
2.12,Sector 102,16960.0,1250.0,3,3,3,9.0,Relatively New,0,0,0,0,0,0,72,,1852.0,1250.0
3.0,Nirvana Country,11516.0,2605.0,3,3,3+,14.0,Old Property,1,0,0,0,0,1,121,2605.0,2605.0,
1.35,Sector 102,8181.0,1650.0,3,3,3,5.0,Relatively New,1,0,0,0,0,0,119,1650.0,1650.0,1022.58
0.9,Sector 103,6666.0,1350.0,2,2,2,1.0,Relatively New,0,0,0,0,0,0,44,1350.0,1350.0,
1.98,Sector 102,9900.0,2000.0,3,3,3+,9.0,Relatively New,1,0,0,0,0,1,72,,,2000.0
3.7,DLF Phase 2,17619.0,2100.0,4,4,3,18.0,Old Property,1,0,0,0,0,1,26,,,2100.0
1.29,Sector 79,8206.0,1572.0,2,2,3,4.0,New Property,0,0,0,0,0,0,0,1572.0,1572.0,
5.6,Sector 53,19363.0,2892.0,3,3,3+,1.0,Under Construction,0,0,0,0,0,1,42,2892.0,2892.0,
1.25,Sector 92,5832.0,2143.0,4,4,3,20.0,Relatively New,1,0,0,0,0,0,60,2143.0,2143.0,
1.27,Sector 70A,9777.0,1299.0,2,2,3+,24.0,Relatively New,0,0,0,0,1,1,113,,,1304.0
1.36,Sector 108,6542.0,2079.0,3,2,3+,2.0,Relatively New,1,1,0,0,0,1,77,1758.0,1758.0,986.0
1.0,Sector 37D,8160.0,1225.0,3,3,3,4.0,Under Construction,0,0,0,0,0,0,49,,1250.0,915.0
4.25,Sector 48,9334.0,4553.0,4,5,3+,14.0,Moderately Old,0,1,0,0,0,1,81,4553.0,4553.0,
1.8,Sector 83,9473.0,1900.0,3,3,3+,9.0,Relatively New,0,0,0,0,0,0,0,1900.0,1900.0,
1.25,Sector 71,6597.0,1895.0,3,4,2,14.0,Relatively New,1,1,1,0,1,2,128,1743.0,1743.0,
0.27,Sohna,5897.0,458.0,2,2,1,4.0,Relatively New,0,0,0,0,1,1,35,,,457.81
5.5,Sector 59,18181.0,3025.0,3,3,1,26.0,Under Construction,1,0,0,0,0,0,24,3025.0,3025.0,
0.85,Sector 92,4271.0,1990.0,3,3,3,2.0,Relatively New,0,0,0,0,0,0,100,1990.0,1990.0,
1.07,Sector-33 Sohna,7725.0,1385.0,2,2,2,14.0,Under Construction,0,0,0,0,0,0,68,1385.0,1385.0,
0.95,Sector 67,10895.0,872.0,1,1,1,17.0,Relatively New,0,0,0,0,0,0,49,,826.0,
0.87,Sector 108,11845.0,734.0,2,3,3,2.0,Relatively New,1,0,0,0,0,1,123,1283.0,1283.0,734.43
4.1,Sector 108,23401.0,1752.0,4,5,3,25.0,New Property,1,1,0,0,0,2,97,2344.0,2344.0,1752.0
1.27,Sector-33 Sohna,9182.0,1383.0,2,2,3+,9.0,Under Construction,0,0,0,0,0,0,38,1383.0,1383.0,
1.47,Sector 61,12782.0,1150.0,2,2,2,4.0,Under Construction,0,1,0,0,0,0,31,,,1150.0
3.45,Sector 66,15681.0,2200.0,3,4,3,6.0,Relatively New,1,0,0,0,0,1,95,2200.0,2200.0,1800.0
1.18,Palam Vihar,7539.0,1565.0,2,2,3,5.0,Old Property,0,1,0,0,0,0,76,1565.0,1565.0,
1.55,Palam Vihar,8072.0,1920.0,3,4,3+,4.0,Old Property,1,0,0,0,0,0,84,1920.0,1920.0,
3.39,Sector 67,14376.0,2358.0,3,4,3,14.0,Relatively New,1,0,0,0,0,1,26,2358.0,2358.0,2000.0
1.54,Sector 86,9221.0,1670.0,3,3,3+,15.0,Relatively New,1,0,0,0,0,0,174,1929.0,1929.0,1670.0
1.42,Sector 102,8606.0,1650.0,3,3,3,7.0,Relatively New,1,0,0,0,0,0,128,1650.0,1650.0,1022.58
1.3,Sector 30,10000.0,1300.0,3,3,2,2.0,Old Property,0,0,0,0,0,0,19,1500.0,1500.0,1300.0
2.25,DLF Phase 4,14516.0,1550.0,3,3,2,16.0,Old Property,1,0,0,0,0,0,89,1777.0,1777.0,1550.0
3.5,Sector 67,14583.0,2400.0,3,4,3,24.0,Relatively New,1,0,1,0,0,1,149,2698.0,2698.0,2400.0
4.8,Sector 22,19200.0,2500.0,4,6,3+,10.0,New Property,1,0,1,0,0,2,49,,,2500.0
0.78,Sector 92,8047.0,969.0,2,2,2,2.0,New Property,0,0,0,0,0,1,47,1197.0,1197.0,
0.88,Sector 9A,4888.0,1800.0,3,3,2,2.0,Old Property,0,0,0,0,0,1,31,1800.0,1800.0,1123.0
2.6,Sector 102,10007.0,2598.0,3,3,3,2.0,Relatively New,1,1,0,1,0,0,118,2598.0,2598.0,
3.4,DLF Phase 2,13765.0,2470.0,4,4,3,1.0,Old Property,1,0,0,0,0,0,26,,,2470.0
2.9,Sector 108,14478.0,2003.0,3,4,2,8.0,New Property,0,0,0,0,0,0,109,2003.0,2003.0,
0.7,Sector 108,4651.0,1505.0,2,2,2,12.0,Moderately Old,0,0,0,0,0,0,72,1505.0,1505.0,
1.5,Sector 86,9740.0,1540.0,3,3,3+,18.0,Relatively New,0,1,0,0,0,0,174,1929.0,1929.0,1540.0
1.28,Gwal Pahari,9552.0,1340.0,3,3,3,1.0,Relatively New,0,0,0,0,0,1,49,,,1340.0
2.51,Sector 113,14800.0,1696.0,3,3,3+,2.0,Under Construction,0,1,0,0,0,0,49,1695.0,1695.0,
6.5,DLF Phase 3,18571.0,3500.0,4,5,3+,3.0,New Property,1,0,0,0,0,2,42,,,3500.0
3.63,Heritage City,14500.0,2503.0,3,3,1,11.0,Old Property,1,0,0,1,0,0,69,,,2500.0
1.85,Sector 79,8604.0,2150.0,3,3,3,7.0,New Property,1,0,0,0,0,0,53,2150.0,2150.0,1350.0
2.45,Sector 103,8521.0,2875.0,4,6,3,5.0,Relatively New,1,0,0,0,0,0,38,2875.0,2875.0,
1.38,Sector 85,6509.0,2120.0,3,4,2,6.0,Relatively New,1,0,0,0,0,0,76,2120.0,2120.0,
5.9,Gwal Pahari,11028.0,5350.0,4,4,3+,19.0,New Property,1,1,1,1,0,1,160,5350.0,5350.0,
3.0,Sector 82,6134.0,4891.0,4,6,3+,25.0,Relatively New,1,0,1,0,0,1,119,4890.0,4890.0,
2.01,Sector 1,11426.0,1759.0,4,4,3+,10.0,Moderately Old,0,0,0,0,0,2,0,,,1760.0
2.1,Sector 38,11938.0,1759.0,4,4,3+,10.0,Old Property,0,0,0,0,0,2,22,,,1759.0
4.25,DLF Phase 3,13281.0,3200.0,3,4,3+,3.0,Old Property,1,0,0,1,0,1,131,3200.0,3200.0,3156.0
2.55,Sector 49,12318.0,2070.0,3,4,3,8.0,Relatively New,0,1,0,0,0,1,49,2070.0,2070.0,1760.0
2.0,Sector 52,8510.0,2350.0,4,3,3,5.0,Moderately Old,1,0,0,0,0,2,111,2350.0,2350.0,1850.0
3.25,Nirvana Country,12810.0,2537.0,3,4,3+,4.0,Old Property,1,0,0,0,0,1,135,,,2537.0
1.6,Dwarka Expressway,7825.0,2045.0,3,3,3,1.0,New Property,0,0,0,0,0,0,49,1689.0,1689.0,
1.5,Palam Vihar,7825.0,1917.0,3,4,3+,10.0,Moderately Old,1,0,0,0,0,0,93,1920.0,1920.0,
3.75,Sector 108,14938.0,2510.0,3,3,2,16.0,New Property,1,0,0,0,0,0,77,2343.0,2343.0,
0.95,Palam Vihar,6709.0,1416.0,2,2,3,10.0,Old Property,0,0,0,0,0,1,88,,,1416.0
1.4,Sector 15,10769.0,1300.0,4,3,3,3.0,Old Property,0,0,0,0,0,1,81,,,1300.0
1.56,Sector 86,8087.0,1929.0,3,4,3+,17.0,Relatively New,0,0,0,1,0,0,174,1929.0,1929.0,1450.0
1.35,Sector 102,8181.0,1650.0,3,3,3,9.0,Relatively New,1,0,0,0,0,0,100,1650.0,1650.0,1022.58
1.4,Sector 102,10378.0,1349.0,2,2,2,11.0,New Property,0,0,0,0,0,1,49,1349.0,1349.0,1000.0
2.26,DLF Phase 4,13696.0,1650.0,3,3,2,19.0,Old Property,1,0,0,0,0,0,158,1777.0,1777.0,1650.0
1.2,Sector-33 Sohna,8043.0,1492.0,2,2,2,0.0,New Property,0,1,0,0,0,0,55,,1492.0,900.0
2.08,Sector 37D,10000.0,2080.0,4,4,3,0.0,New Property,1,1,1,0,0,0,121,2443.0,2443.0,
1.75,Sector 85,7267.0,2408.0,3,4,3,8.0,Relatively New,1,0,0,0,0,0,49,2408.0,2408.0,
2.99,Sector 67,11832.0,2527.0,3,3,3,4.0,Relatively New,1,0,0,0,0,1,37,2527.0,2527.0,2100.0
2.1,Sector 62,14254.0,1473.0,2,2,2,30.0,New Property,1,0,0,0,0,0,52,1508.26,1508.26,
2.87,Sector 67,11903.0,2411.0,3,3,3+,16.0,Relatively New,1,0,0,0,0,1,174,2411.0,2411.0,1808.0
2.35,DLF Phase 4,13224.0,1777.0,3,3,2,18.0,Old Property,1,0,0,0,0,1,120,1777.0,1777.0,
3.0,Ambience Island,12000.0,2500.0,3,4,3,2.0,Moderately Old,0,0,0,0,0,0,0,,,2500.0
6.0,Ambience Island,13636.0,4400.0,4,6,3+,7.0,Moderately Old,0,0,0,0,0,0,0,,,4400.0
2.35,Sector 65,14242.0,1650.0,3,3,3,2.0,Relatively New,1,1,0,0,0,0,158,,1650.0,1200.0
1.9,Sector 103,5681.0,3344.0,3,4,3+,10.0,Relatively New,1,1,1,0,1,1,49,,,3344.0
0.72,Sector 85,4881.0,1475.0,3,3,2,9.0,Moderately Old,0,0,0,0,1,0,49,1475.0,1475.0,1250.0
0.65,Sector 1A IMT Manesar,4259.0,1526.0,3,2,3+,6.0,Moderately Old,0,0,0,0,0,0,5,,,1526.0
2.34,Sector 81,11185.0,2092.0,3,4,3+,14.0,Relatively New,1,0,0,0,0,2,174,2092.0,2092.0,1670.0
2.57,Sector 113,15575.0,1650.0,4,5,3+,25.0,Under Construction,0,1,0,0,0,2,79,,2060.0,1650.0
1.71,Sector 37D,7804.0,2191.0,3,3,3+,7.0,Relatively New,0,1,0,0,0,0,38,,2191.0,
3.79,Sector 110,9895.0,3830.0,5,5,3,4.0,Relatively New,1,0,0,0,1,0,125,3830.0,3830.0,
2.05,Sector 56,7884.0,2600.0,4,4,3+,7.0,Old Property,0,0,0,1,0,1,120,,2600.0,2400.0
5.2,Sector 65,17455.0,2979.0,3,3,3,18.0,Relatively New,1,1,0,0,0,1,76,2979.0,2979.0,
3.2,Sector 66,17777.0,1800.0,3,3,3,12.0,Relatively New,1,1,1,1,0,0,117,2200.0,2200.0,1800.0
0.69,Sector 30,7272.0,949.0,2,2,1,3.0,Old Property,0,0,0,0,0,0,65,990.0,990.0,
3.75,Sector 112,13383.0,2802.0,3,3,2,21.0,Relatively New,1,0,0,0,0,1,159,2802.0,2802.0,
3.65,Sector 112,12312.0,2965.0,3,4,3+,14.0,Relatively New,1,0,0,0,0,1,150,2802.0,2802.0,
5.49,Sector 112,11584.0,4739.0,4,5,3+,5.0,Relatively New,1,0,0,0,0,1,168,4739.0,4739.0,
1.05,Sector 84,5011.0,2095.0,4,4,3+,3.0,New Property,0,1,0,0,0,0,66,2095.0,2095.0,
3.35,Sector 108,13266.0,2525.0,3,4,2,19.0,New Property,0,0,0,0,0,0,102,2072.9,2072.9,
2.4,Sector 47,11505.0,2086.0,3,3,3+,10.0,Moderately Old,1,0,0,0,0,1,120,2086.0,2086.0,
1.71,Sector 56,7600.0,2250.0,3,3,3+,5.0,Moderately Old,1,0,0,0,0,1,118,,2251.0,2250.0
6.3,Sector 106,15384.0,4095.0,5,6,3+,10.0,Under Construction,0,0,0,0,0,1,62,4095.0,4095.0,3500.0
2.2,Sector 109,9490.0,2318.0,3,3,2,7.0,Moderately Old,1,0,0,0,0,1,111,,,2318.0
3.25,Sector 110,9558.0,3400.0,4,4,3,11.0,Relatively New,1,0,0,0,1,0,125,3400.0,3400.0,
11.25,Sector 48,28266.0,3980.0,4,5,3+,2.0,Relatively New,1,0,1,0,0,0,45,,,3980.0
3.3,Sector-33 Sohna,13750.0,2400.0,3,3,3,2.0,Under Construction,1,1,1,1,0,0,61,,,2400.0
1.51,Palam Vihar,7869.0,1919.0,3,4,3+,7.0,Moderately Old,1,0,0,0,0,1,84,1920.0,1920.0,
1.38,Sector 102,13495.0,1023.0,3,3,3,6.0,Relatively New,1,0,0,0,0,1,128,1650.0,1650.0,1022.58
4.6,Sector 66,18400.0,2500.0,3,3,3,11.0,Relatively New,1,1,1,1,0,0,131,3300.0,3300.0,2500.0
1.4,Sector 102,8484.0,1650.0,3,3,3,9.0,Relatively New,1,0,0,0,0,0,49,1650.0,1650.0,1200.0
3.5,Sector 65,17721.0,1975.0,4,4,3,4.0,Relatively New,1,0,0,0,0,1,114,1975.0,1975.0,
0.99,Sector 82,5530.0,1790.0,3,4,2,14.0,New Property,1,0,0,0,0,0,95,1790.0,1790.0,
2.65,Sector 65,16060.0,1650.0,3,3,3,5.0,Relatively New,1,1,0,0,0,0,37,,,1650.0
2.4,Sector 45,12346.0,1944.0,3,3,2,1.0,New Property,1,0,0,0,0,1,19,216.0,216.0,
1.65,Sector 109,7674.0,2150.0,3,3,3+,16.0,Relatively New,1,0,0,0,0,1,49,2150.0,2150.0,
1.25,Sector 9A,6921.0,1806.0,4,3,3,1.0,Old Property,1,0,0,0,0,0,40,,,1806.0
4.0,Sector 62,14871.0,2690.0,3,3,3,18.0,New Property,1,0,0,0,0,1,38,2588.79,2588.79,
1.8,Sector 83,9473.0,1900.0,3,3,3,6.0,Relatively New,1,0,0,0,0,1,97,1900.0,1900.0,1240.04
1.75,Sector 91,11121.0,1574.0,4,3,3+,8.0,Relatively New,1,1,1,1,0,0,128,2724.0,2724.0,1573.59
2.35,Sector 65,14242.0,1650.0,3,3,2,4.0,Relatively New,1,1,0,0,0,0,165,,1650.0,
7.15,Sector 62,16486.0,4337.0,4,5,3+,7.0,Relatively New,1,1,0,1,0,1,158,4337.0,4337.0,
1.64,Sector 77,8410.0,1950.0,4,3,3,9.0,Relatively New,1,0,0,0,0,0,102,1950.0,1950.0,
2.8,Sector 65,16969.0,1650.0,3,3,2,3.0,Relatively New,1,0,0,0,0,0,105,1650.0,1650.0,
6.75,Sector 54,21360.0,3160.0,4,6,3+,11.0,Moderately Old,1,0,0,0,0,1,119,3160.0,3160.0,2240.0
3.5,Sector 67,14583.0,2400.0,3,4,3,17.0,Relatively New,1,0,0,1,0,1,167,2400.0,2400.0,2050.0
4.6,Sector 65,26790.0,1717.0,3,3,3,7.0,New Property,1,1,1,1,0,1,115,,,1717.0
2.25,Sector 74,12500.0,1800.0,3,3,3,5.0,Relatively New,0,1,0,0,0,0,174,2000.0,2000.0,1800.0
2.2,Sector 82A,10516.0,2092.0,3,3,3+,16.0,Relatively New,1,0,0,0,0,2,174,2092.0,2092.0,
2.85,Sector 82A,10936.0,2606.0,4,4,3+,2.0,New Property,1,0,0,0,0,2,174,2606.0,2606.0,1800.0
1.76,Sector 90,7945.0,2215.0,4,4,3+,8.0,Relatively New,0,0,0,0,0,1,135,2215.0,2215.0,1670.0
1.0,Sector 106,7220.0,1385.0,2,2,3+,2.0,New Property,0,0,0,0,0,1,21,1385.0,1385.0,845.0
3.6,Sector 61,12627.0,2851.0,4,4,3,3.0,Moderately Old,1,0,0,0,0,1,121,2851.0,2851.0,
1.78,Sector 85,7392.0,2408.0,3,4,3+,6.0,New Property,0,0,0,1,0,0,113,2408.0,2408.0,
